Date,Wig,Wig20,PlnChfRate,PlnEurRate,PlnGbpRate,PlnUsdRate,CpiChf,CpiGbp,CpiPln,CpiUsd,CpiEur,InterestRatePln,PublicDebtPL,POL_DebtPerGDP,POL_PopulationGrowth,POL_Unemployment,POL_GDP_Growth,POL_GDP,POL_GDP_PC,POL_GDP_PPP,POL_GDP_PPP_PC,EU_GDP_Growth,EU_GDP,EU_GDP_PC,EU_GDP_PPP,EU_GDP_PPP_PC,Lse,Nasdaq,Nyse,
26.11.2022,,,4.8772,4.7165,5.3866,4.7118,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8138,11049.5,15370.44043,
25.11.2022,57561.94,1755.69,4.8864,4.7142,5.3711,4.7255,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8116,11226.36035,15605.66992,
24.11.2022,57401.95,1753.95,4.9134,4.7176,5.3882,4.7384,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8080,11226.36035,15605.66992,
23.11.2022,56348.18,1713.61,4.9137,4.7164,5.4412,4.7202,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8232,11285.32031,15545.51953,
22.11.2022,56390.2,1717.75,4.9174,4.7195,5.4504,4.7233,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8164,11174.41016,15481.75977,
21.11.2022,55433.8,1685.5,4.8752,4.7082,5.4311,4.6363,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8166,11024.50977,15278.25977,
20.11.2022,,,4.8428,4.7113,5.4044,4.6225,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8166,11024.50977,15278.25977,
19.11.2022,,,4.8693,4.7098,5.4185,4.6599,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8166,11024.50977,15278.25977,
18.11.2022,56120.96,1707.23,4.8438,4.7244,5.4322,4.7268,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8122,11146.05957,15309.76953,
17.11.2022,56022.29,1708.23,4.8413,4.7137,5.4696,4.7584,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8036,11144.95996,15223.95996,
16.11.2022,56865.48,1741.17,4.8311,4.7168,5.4821,4.7367,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7996,11183.66016,15265.25,
15.11.2022,57644.77,1769.55,4.8487,4.7263,5.4798,4769,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7986,11358.41016,15381,
14.11.2022,57049.09,1743.89,4.8237,4.7144,5.4622,4.7276,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8022,11196.21973,15228.98047,
13.11.2022,,,4.8112,4.7133,5.4464,4.6959,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8022,11196.21973,15228.98047,
12.11.2022,,,4.8467,4.7265,5.5126,4736,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8022,11196.21973,15228.98047,
11.11.2022,,,4.8679,4.7328,5.5413,4721,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8220,11323.33008,15352.69043,
10.11.2022,55719.11,1690.38,4.9342,4.7529,5.5752,4.7821,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8072,11114.15039,15234.71973,
09.11.2022,54550.25,1644.12,4.9196,4.7413,5.6007,4.7465,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7888,10353.16992,14587.75977,
08.11.2022,54581.61,1644.75,4.9415,4.7584,5.6312,4.7546,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7786,10616.2002,14889.29981,
07.11.2022,53879.64,1618.14,4.9916,4.7772,5.6784,4.8029,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7750,10564.51953,14808.62988,
06.11.2022,,,4.9696,4.7706,5.6567,4803,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7750,10564.51953,14808.62988,
05.11.2022,,,4.9444,4.7493,5.6022,4.7427,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7750,10564.51953,14808.62988,
04.11.2022,53489.14,1601.27,4.9159,4748,5.5981,4.7061,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7700,10475.25,14702.76953,
03.11.2022,52034.55,1559.55,4.8733,4.7244,5.5983,4.6468,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7612,10342.94043,14455.66992,
02.11.2022,52461.04,1573.97,4.85,4.6921,5.5818,4.6119,2.1,10.1,16.6,7.7,9.2,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7660,10524.79981,14497.84961,
01.11.2022,,,4.8784,4.6928,5.5711,4.6282,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7620,10890.84961,14790.70996,
31.10.2022,51569.21,1536.28,4.8318,4.6832,5.5357,4.5459,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7566,10988.15039,14747.03027,
30.10.2022,,,4.8134,4.6745,5.5339,4.5206,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7566,10988.15039,14747.03027,
29.10.2022,,,4.8454,4.7138,5.5775,4.6112,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7566,10988.15039,14747.03027,
28.10.2022,50647.83,1508.7,4.8239,4.7021,5.5646,4.5919,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7586,11102.4502,14795.62988,
27.10.2022,50562.43,1506.74,4.8137,4.7013,5.5752,4.6127,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7578,10792.66992,14569.90039,
26.10.2022,50017.62,1487.6,4.8153,4.7053,5.5889,4.6024,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7546,10970.99023,14531.69043,
25.10.2022,48753.97,1444.02,4.8226,4723,5.6374,4634,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7440,11199.12012,14440.69043,
24.10.2022,48386.84,1433.21,4.8127,4.7032,5.6221,4.6164,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7366,10952.61035,14226.11035,
23.10.2022,,,4.8322,4.7092,5.6062,4.5984,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7366,10952.61035,14226.11035,
22.10.2022,,,4873,4.7475,5.6612,4629,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7366,10952.61035,14226.11035,
21.10.2022,47790.48,1411.62,4.8682,4.7399,5.6434,4.6365,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7350,10859.71973,14144.04981,
20.10.2022,48306.09,1426.52,4904,4.7973,5722,4.6952,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7416,10614.83984,13840.46973,
19.10.2022,47499.53,1397.66,4.9039,4.7811,5685,4.7142,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7460,10680.50977,13947.25977,
18.10.2022,48362.22,1427.68,4.7943,4.7183,5.5621,4.6222,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7474,10772.40039,14089.2002,
17.10.2022,48017.18,1414.06,4.7917,4.7196,5.5525,4.6171,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7324,10675.79981,13923.20996,
16.10.2022,,,4.8479,4.7643,5.6103,4692,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7324,10675.79981,13923.20996,
15.10.2022,,,4.8008,4.7578,5.5738,4.6682,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7324,10675.79981,13923.20996,
14.10.2022,47568.15,1397.23,4.7982,4.7603,5.5852,4.6524,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7292,10321.38965,13607.30957,
13.10.2022,46594.67,1358.5,4.8036,4.7731,5.6009,4.6594,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7300,10649.15039,13888.96973,
12.10.2022,47050.16,1377.19,4.8387,4777,5.6333,4.7152,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7356,10417.09961,13546.79981,
11.10.2022,47229.25,1381.84,4893,4.8115,5.6739,4.7966,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7434,10426.19043,13608.08984,
10.10.2022,47102.84,1379.49,4.9035,4.8371,5.7163,4.8274,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7540,10542.09961,13693.57031,
09.10.2022,,,4.9269,4.8399,5.7338,4.8221,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7540,10542.09961,13693.57031,
08.10.2022,,,4.9031,4.8337,5.7119,4.8284,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7540,10542.09961,13693.57031,
07.10.2022,47934.86,1405.21,4.8409,4.7976,5.6736,4.7416,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7546,10652.40039,13798.25977,
06.10.2022,48324.03,1417.82,4.8528,4.7958,5.6594,4.7417,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7682,11073.30957,14087.37988,
05.10.2022,48190.4,1419.12,4.8418,4.7965,5629,4.7029,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7790,11148.63965,14262.03027,
04.10.2022,49159.56,1449.81,4.8287,4.7942,5.5968,4.6796,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7718,11176.41016,14319.49023,
03.10.2022,47365.22,1386.96,4.7641,4.7358,5.5334,4.5947,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7640,10815.42969,13855.71973,
02.10.2022,,,4.6911,4.7002,5.4587,4.5032,2.1,10.1,16.6,7.7,10.1,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7640,10815.42969,13855.71973,
01.10.2022,,,4.7075,4.7176,5.4583,4.5106,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7640,10815.42969,13855.71973,
30.09.2022,46992.65,1377.91,4.6904,4.6806,5.4429,4.4825,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7628,10575.62012,13472.17969,
29.09.2022,46863.17,1380.1,4.6611,4.6809,5.4215,4.4533,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7598,10737.50977,13608.29004,
28.09.2022,48514.11,1435.37,4.6513,4.7004,5451,4.4377,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7696,11051.63965,13833.17969,
27.09.2022,48877.82,1458.81,4.6314,4.6965,5.4655,4.4369,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7622,10829.5,13541.75977,
26.09.2022,48174.21,1433.08,4.6538,4.7094,5.4831,4.4656,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7489.151855,10802.91992,13580.38965,
25.09.2022,,,4.6375,4.7096,5.4756,4.4881,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7489.151855,10802.91992,13580.38965,
24.09.2022,,,4.5818,4659,5.4171,4.4338,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7489.151855,10802.91992,13580.38965,
23.09.2022,49108.63,1457.78,4.5511,4646,5.4064,4.3917,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7468,10867.92969,13796.99023,
22.09.2022,50855.61,1518.19,4.5993,4.6731,5.4376,4.44,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7468,11066.80957,14116.58984,
21.09.2022,50544.51,1509.32,4.6223,4.6951,5.4971,4463,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7728,11220.19043,14236.61035,
20.09.2022,50314.43,1497.41,4.4574,4.6642,5.3729,4.4455,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7548,11425.04981,14474.71973,
19.09.2022,51175.83,1527.25,4.4967,4.6548,5.4041,4.4478,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7548,11535.01953,14674.45996,
18.09.2022,,,4.4594,4.6313,5.4022,4.4209,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7548,11535.01953,14674.45996,
17.09.2022,,,4.4292,4603,5.4127,4.3363,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7548,11535.01953,14674.45996,
16.09.2022,50403.97,1501.91,4.3696,4.5826,5.3566,4.2764,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7786,11448.40039,14573.91016,
15.09.2022,51658.25,1539.75,4.3834,4.5817,5.3719,4.2904,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7802,11552.36035,14722.03027,
14.09.2022,51359.17,1528.29,4.4,4.5855,5.3644,4.2935,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7900,11719.67969,14843.20996,
13.09.2022,51148.02,1519.35,4.4412,4588,5.3655,4.2675,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8004,11633.57031,14820.79004,
12.09.2022,52428.15,1561.97,4.4547,4.5908,5.3681,4.2689,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8098,12266.41016,15352.17969,
11.09.2022,,,4.4689,4.5876,5.3832,4.2931,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8098,12266.41016,15352.17969,
10.09.2022,,,4.4531,4.5891,5385,4.2817,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8098,12266.41016,15352.17969,
09.09.2022,51798.74,1534.68,4.4387,4.5756,5.3783,4.2651,2.1,10.1,16.6,7.7,10.6,,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8004,12112.30957,15190.79004,
08.09.2022,50120.96,1473.18,4.4544,4.5869,5.3821,4.2617,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8004,11862.12988,14961.76953,
07.09.2022,49896.65,1469.42,4.4814,4.6102,5.4209,4.2966,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7944,11791.90039,14844.57031,
06.09.2022,49390.14,1452.86,4.5003,4.6135,5.4257,4.3189,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7968,11544.91016,14631.51953,
05.09.2022,50462.23,1492.06,4.4727,4.5955,5.3938,4.3069,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7956,11544.91016,14631.51953,
04.09.2022,,,4.4723,4.6107,5.3775,4.3071,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7956,11544.91016,14631.51953,
03.09.2022,,,4.4755,4.6171,5.4524,4.3369,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7956,11544.91016,14631.51953,
02.09.2022,50728.74,1505.75,4.5061,4.6366,5.4735,4.3832,2.1,10.1,16.6,7.7,10.6,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8006,11630.86035,14689.5,
01.09.2022,49462.16,1462.59,4.5303,4.6429,5.4796,4.4231,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7928,11785.12988,14771.90039,
31.08.2022,51228.86,1528.22,4.4395,4.6528,5.4797,4.4279,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8102,11816.2002,14801.24023,
30.08.2022,51296.24,1535.11,4.4542,4.6558,5.5377,4.4379,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8176,11883.13965,14931.41992,
29.08.2022,52364.36,1573.35,4.4582,4.6724,5.4799,4.4785,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8176,12017.66992,15118.84961,
28.08.2022,,,4.4843,4.6679,5.4736,4.4849,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8176,12017.66992,15118.84961,
27.08.2022,,,4502,4.6841,5.4644,4.4863,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8176,12017.66992,15118.84961,
26.08.2022,53380.25,1602.81,4.47,4.67,5.4677,4419,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8268,12141.70996,15178.20996,
25.08.2022,54188.09,1632,4.4528,4.6761,5.4564,4.4223,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8410,12639.26953,15595.24023,
24.08.2022,53825.41,1620.63,4.5074,4.7059,5.4956,4.4784,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8400,12431.53027,15392.05957,
23.08.2022,54869.06,1656.77,4.5196,4.6979,5.4914,4.4502,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8334,12381.29981,15338.15039,
22.08.2022,54553.05,1640.02,4.4995,4.6658,5.5223,4.4017,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8582,12381.57031,15341.84961,
21.08.2022,,,4.5333,4.6777,5.5631,4.4456,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8582,12381.57031,15341.84961,
20.08.2022,,,4576,4.6806,5.5894,4.4454,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8582,12381.57031,15341.84961,
19.08.2022,55584.62,1673.4,4.5504,4.6582,5532,4.4072,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8560,12705.21973,15588.32031,
18.08.2022,56474.51,1699.68,4.5921,4.6915,5.5924,4.4613,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8532,12965.33984,15763.90039,
17.08.2022,56070.17,1682.93,4.6042,4.7076,5.5744,4.4453,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8434,12938.12012,15734.11035,
16.08.2022,57477.85,1735,4.5294,4.6429,5.5299,4.3469,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8372,13102.54981,15846.79004,
15.08.2022,,,4.5047,4.6405,5.5054,4.3188,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8440,13128.04981,15794.33008,
14.08.2022,,,4493,4.6361,5.5327,4.2935,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8440,13128.04981,15794.33008,
13.08.2022,,,4.4913,4.6523,5.5636,4.2596,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8440,13128.04981,15794.33008,
12.08.2022,57340.6,1735.07,4.5049,4.6295,5565,4.2708,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8184,13047.19043,15804.37988,
11.08.2022,57061.43,1724.98,4533,4.6361,5.5924,4.2887,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8302,12779.91016,15602.92969,
10.08.2022,56199.18,1694.11,4.5493,4.6378,5.6019,4.2865,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8280,12854.79981,15552.7002,
09.08.2022,55968.71,1684.14,4.5539,4.6447,5.5923,4.2581,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8332,12493.92969,15264.79004,
08.08.2022,56275.79,1695.78,4.6016,4646,5.5761,4.2872,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8306,12644.45996,15305.79981,
07.08.2022,,,4.6005,4.6626,5.5819,4.2926,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8306,12644.45996,15305.79981,
06.08.2022,,,4.5574,4.6451,5.5484,4.2586,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8306,12644.45996,15305.79981,
05.08.2022,55097.43,1652.14,4.5663,4.6405,5.5702,4.2703,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8278,12657.54981,15273.23047,
04.08.2022,55592.45,1674.37,4.5793,4.6478,5586,4.2727,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8144,12720.58008,15224.20996,
03.08.2022,56112.09,1688.03,4.5691,4.6539,5.5802,4.2606,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8120,12668.16016,15267.16016,
02.08.2022,56027.61,1713.61,4559,4.6317,5541,4.2233,2.1,10.1,16.6,7.7,9.9,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,8004,12348.75977,15162.67969,
01.08.2022,56648.82,1736.47,4539,4.6373,5518,4.2073,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7988,12368.98047,15286.00977,
31.07.2022,,,4.5431,4.6428,5.5114,4.1978,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7988,12368.98047,15286.00977,
30.07.2022,,,4.5207,4.6525,5.4842,4.1801,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7988,12368.98047,15286.00977,
29.07.2022,56354.69,1721.11,4.5045,4.6507,5.4775,4.1688,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7998,12390.69043,15327.70996,
28.07.2022,54575.55,1667.17,4.5809,4.7144,5605,4.2917,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7908,12162.58984,15198.80957,
27.07.2022,54133.63,1651.89,4.5697,4702,5.6311,4.2784,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7868,12032.41992,15031.04004,
26.07.2022,54259.94,1654.7,4.6528,4.7459,5.6769,4.3125,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7830,11562.57031,14793.54981,
25.07.2022,54999.14,1685.62,4.6412,4.7589,5.7061,4331,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7812,11782.66992,14899.08984,
24.07.2022,,,4.5722,4.7036,5.6574,4.2772,2.1,10.1,16.6,7.7,9.1,6.75,-12430.8,0,-3.8,5.2,0,0,0,0,0,0,0,0,0,0,7812,11782.66992,14899.08984,
